partNumber,series,description
13585,1430,6.35 TERMINAL BLOCK BARRIER TYPE 11 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13586,1430,6.35 TERMINAL BLOCK BARRIER TYPE 12 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13587,1430,6.35 TERMINAL BLOCK BARRIER TYPE 13 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13588,1430,6.35 TERMINAL BLOCK BARRIER TYPE 14 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13589,1430,6.35 TERMINAL BLOCK BARRIER TYPE 15 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13590,1430,6.35 TERMINAL BLOCK BARRIER TYPE 16 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13591,1430,6.35 TERMINAL BLOCK BARRIER TYPE 17 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13592,1430,6.35 TERMINAL BLOCK BARRIER TYPE 18 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13593,1430,6.35 TERMINAL BLOCK BARRIER TYPE 19 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13594,1430,6.35 TERMINAL BLOCK BARRIER TYPE 20 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13595,1430,6.35 TERMINAL BLOCK BARRIER TYPE 21 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13596,1430,6.35 TERMINAL BLOCK BARRIER TYPE 22 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13597,1430,6.35 TERMINAL BLOCK BARRIER TYPE 23 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13598,1430,6.35 TERMINAL BLOCK BARRIER TYPE 24 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13599,1430,6.35 TERMINAL BLOCK BARRIER TYPE 25 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13600,1430,6.35 TERMINAL BLOCK BARRIER TYPE 26 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13601,1430,6.35 TERMINAL BLOCK BARRIER TYPE 27 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13602,1430,6.35 TERMINAL BLOCK BARRIER TYPE 28 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13603,1430,6.35 TERMINAL BLOCK BARRIER TYPE 29 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13604,1430,6.35 TERMINAL BLOCK BARRIER TYPE 30 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13605,1430,6.35 TERMINAL BLOCK BARRIER TYPE 31 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13606,1430,6.35 TERMINAL BLOCK BARRIER TYPE 32 PIN DIP RIGHT ANGLE WITHOUT MOUNTING EAR　
13607,1430,6.35 TERMINAL BLOCK BARRIER TYPE 02 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13608,1430,6.35 TERMINAL BLOCK BARRIER TYPE 03 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13609,1430,6.35 TERMINAL BLOCK BARRIER TYPE 04 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13610,1430,6.35 TERMINAL BLOCK BARRIER TYPE 05 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13611,1430,6.35 TERMINAL BLOCK BARRIER TYPE 06 PIN DIP SIDE ENTRY BLACK　
13612,1430,6.35 TERMINAL BLOCK BARRIER TYPE 07 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13613,1430,6.35 TERMINAL BLOCK BARRIER TYPE 09 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13614,1430,6.35 TERMINAL BLOCK BARRIER TYPE 10 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13615,1430,6.35 TERMINAL BLOCK BARRIER TYPE 11 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13616,1430,6.35 TERMINAL BLOCK BARRIER TYPE 12 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13617,1430,6.35 TERMINAL BLOCK BARRIER TYPE 13 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13618,1430,6.35 TERMINAL BLOCK BARRIER TYPE 14 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13619,1430,6.35 TERMINAL BLOCK BARRIER TYPE 15 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13621,1430,6.35 TERMINAL BLOCK BARRIER TYPE 17 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13622,1430,6.35 TERMINAL BLOCK BARRIER TYPE 18 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13623,1430,6.35 TERMINAL BLOCK BARRIER TYPE 19 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13624,1430,6.35 TERMINAL BLOCK BARRIER TYPE 20 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13625,1430,6.35 TERMINAL BLOCK BARRIER TYPE 21 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13626,1430,6.35 TERMINAL BLOCK BARRIER TYPE 22 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13627,1430,6.35 TERMINAL BLOCK BARRIER TYPE 23 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13628,1430,6.35 TERMINAL BLOCK BARRIER TYPE 24 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13629,1430,6.35 TERMINAL BLOCK BARRIER TYPE 25 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13630,1430,6.35 TERMINAL BLOCK BARRIER TYPE 26 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13631,1430,6.35 TERMINAL BLOCK BARRIER TYPE 27 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13632,1430,6.35 TERMINAL BLOCK BARRIER TYPE 28 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13633,1430,6.35 TERMINAL BLOCK BARRIER TYPE 29 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13634,1430,6.35 TERMINAL BLOCK BARRIER TYPE 30 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13635,1430,6.35 TERMINAL BLOCK BARRIER TYPE 31 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13636,1430,6.35 TERMINAL BLOCK BARRIER TYPE 32 PIN DIP SIDE ENTRY WITHOUT MOUNTING EAR　
13705,1431,7.5 TERMINAL BLOCK02PIN RISING CLAMP TYPE H=14.3MM GREEN　
13706,1431,7.5 TERMINAL BLOCK03PIN RISING CLAMP TYPE H=14.3MM GREEN 　
13707,1431,7.5 TERMINAL BLOCK04PIN RISING CLAMP TYPE H=14.3MM GREEN　
13708,1431,7.5 TERMINAL BLOCK05PIN RISING CLAMP TYPE H=14.3MM GREEN　
13709,1431,7.5 TERMINAL BLOCK06PIN RISING CLAMP TYPE H=14.3MM GREEN　
13710,1431,7.5 TERMINAL BLOCK07PIN RISING CLAMP TYPE H=14.3MM GREEN　
13711,1431,7.5 TERMINAL BLOCK08PIN RISING CLAMP TYPE H=14.3MM GREEN　
13712,1431,7.5 TERMINAL BLOCK09PIN RISING CLAMP TYPE H=14.3MM GREEN　
13713,1431,7.5 TERMINAL BLOCK10PIN RISING CLAMP TYPE H=14.3MM GREEN　
13714,1431,7.5 TERMINAL BLOCK11PIN RISING CLAMP TYPE H=14.3MM GREEN　
13715,1431,7.5 TERMINAL BLOCK12PIN RISING CLAMP TYPE H=14.3MM GREEN　
13716,1431,7.5 TERMINAL BLOCK13PIN RISING CLAMP TYPE H=14.3MM GREEN　
13717,1431,7.5 TERMINAL BLOCK14PIN RISING CLAMP TYPE H=14.3MM GREEN　
13718,1431,7.5 TERMINAL BLOCK15PIN RISING CLAMP TYPE H=14.3MM GREEN　
14288,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 02P DIP 180° H=13.8MM GREEN INSULATOR　
14289,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 03P DIP 180° H=13.8MM GREEN INSULATOR　
14290,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 04PIN DIP 180° H=13.8MM GREEN INSULATOR　
14291,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 05PIN DIP 180° H=13.8MM GREEN INSULATOR　
14292,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 06PIN DIP 180° H=13.8MM GREEN INSULATOR　
14293,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 07PIN DIP 180° H=13.8MM GREEN INSULATOR　
14294,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 08PIN DIP 180° H=13.8MM GREEN INSULATOR　
14295,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 09PIN DIP 180° H=13.8MM GREEN INSULATOR　
14296,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 10PIN DIP DIP 180° H=13.8MM GREEN INSULATOR　
14297,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 11PIN DIP 180° H=13.8MM GREEN INSULATOR　
14298,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 12P DIP 180° H=13.8MM GREEN INSULATOR　
14299,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 13PIN DIP 180° H=13.8MM GREEN INSULATOR　
14300,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 14PIN DIP 180° H=13.8MM GREEN INSULATOR　
14301,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 15PIN DIP 180° H=13.8MM GREEN INSULATOR　
14302,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 16PIN DIP 180° H=13.8MM GREEN INSULATOR　
14303,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 17PIN DIP 180° H=13.8MM GREEN INSULATOR　
14304,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 18PIN DIP 180° H=13.8MM GREEN INSULATOR　
14305,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 19PIN DIP 180° H=13.8MM GREEN INSULATOR　
14306,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 20PIN DIP 180° H=13.8MM GREEN INSULATOR　
14307,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 21PIN DIP 180° H=13.8MM GREEN INSULATOR　
14308,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 22PIN DIP 180° H=13.8MM GREEN INSULATOR　
14309,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 23PIN DIP 180° H=13.8MM GREEN INSULATOR　
14310,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 24PIN DIP 180° H=13.8MM GREEN INSULATOR　
21339,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 2P DIP 180° H=18.0MM GREEN (BAG)　
21340,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 3P DIP 180° H=18.0MM GREEN (BAG)　
22291,1432,5.08 TERMINAL BLOCK RISING CLAMP TYPE 8P DIP 180° H=18.0MM GREEN (SMALL BOX)　
21591,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE02P DIP 180° H=18.0MM GREEN　
13835,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE02PIN DIP 90° CLOSED END GREEN INSULATOR　
13836,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE03PIN DIP 90° CLOSED END GREEN INSULATOR　
13837,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE04PIN DIP 90° CLOSED END GREEN INSULATOR　
13838,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE05PIN DIP RIHGT ANGLE GREEN CLOSED END　
13839,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE06PIN DIP 90° CLOSED END GREEN INSULATOR　
13840,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE07PIN DIP RIHGT ANGLE GREEN CLOSED END　
13841,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE08PIN DIP 90° CLOSED END GREEN INSULATOR　
13842,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE09PIN DIP 90° CLOSED END GREEN INSULATOR　
13843,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE10PIN DIP 90° CLOSED END GREEN INSULATOR　
13844,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE11PIN DIP 90° CLOSED END GREEN INSULATOR　
13845,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE12PIN DIP 90° CLOSED END GREEN INSULATOR　
13846,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE13PIN DIP 90° CLOSED END GREEN INSULATOR　
13847,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE14PIN DIP 90° CLOSED END GREEN INSULATOR　
13848,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE15PIN DIP 90° CLOSED END GREEN INSULATOR　
13849,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE16PIN DIP 90° CLOSED END GREEN INSULATOR　
13850,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE17PIN DIP 90° CLOSED END GREEN INSULATOR　
13851,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE18PIN DIP 90° CLOSED END GREEN INSULATOR　
13852,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE19PIN DIDIP 90° CLOSED END GREEN INSULATOR　
13853,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE20PIN DIP 90° CLOSED END GREEN INSULATOR　
13854,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE21PIN DIP 90° CLOSED END GREEN INSULATOR　
13855,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE22PIN DIP 90° CLOSED END GREEN INSULATOR　
13856,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE23PIN DIP 90° CLOSED END GREEN INSULATOR　
13857,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE24PIN DIP 90° CLOSED END GREEN INSULATOR　
13858,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE02PIN DIP STRAIGHT GREEN CLOSED END　
13859,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE03PIN DIP STRAIGHT GREEN CLOSED END　
13860,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE04PIN DIP STRAIGHT GREEN CLOSED END　
13861,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE05PIN DIP STRAIGHT GREEN CLOSED END　
13862,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE06PIN DIP STRAIGHT GREEN CLOSED END　
13863,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE07PIN DIP STRAIGHT GREEN INSULATOR CLOSED END　
13864,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE08PIN DIP STRAIGHT GREEN CLOSED END　
13865,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE09PIN DIP STRAIGHT GREEN CLOSED END　
13866,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE11PIN DIP STRAIGHT GREEN CLOSED END　
13867,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE12PIN DIP STRAIGHT GREEN CLOSED END　
13868,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE13PIN DIP STRAIGHT GREEN CLOSED END　
13869,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE14PIN DIP STRAIGHT GREEN CLOSED END　
13870,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE15PIN DIP STRAIGHT GREEN CLOSED END　
13871,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE16PIN DIP STRAIGHT GREEN CLOSED END　
13872,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE17PIN DIP STRAIGHT GREEN CLOSED END　
13873,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE18PIN DIP STRAIGHT GREEN CLOSED END　
13874,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE19PIN DIP STRAIGHT GREEN CLOSED END　
13875,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE20PIN DIP STRAIGHT GREEN CLOSED END　
13876,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE21PIN DIP STRAIGHT GREEN CLOSED END　
13877,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE22PIN DIP STRAIGHT GREEN CLOSED END　
13878,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE23PIN DIP STRAIGHT GREEN CLOSED END　
13879,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE24PIN DIP STRAIGHT GREEN CLOSED END　
13898,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE02P DIP 90° OPEN END GREEN　
13899,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE03P DIP 90° OPEN END GREEN 　
13900,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE04P DIP 90° OPEN END GREEN INSULATOR　
13901,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE05P DIP 90° OPEN END GREEN　
13902,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE06P DIP 90° OPEN END GREEN INSULATOR　
13903,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE07P DIP 90° OPEN END GREEN　
13904,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE08P DIP 90° OPEN END GREEN　
13905,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE09P DIP 90° OPEN END GREEN　
13906,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE10P DIP 90° OPEN END GREEN　
13907,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE11P DIP 90° OPEN END GREEN　
13908,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE12P DIP 90° OPEN END GREEN　
13909,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE13P DIP 90° OPEN END GREEN　
13910,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE14P DIP 90° OPEN END GREEN　
13911,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE15P DIP 90° OPEN END GREEN　
13912,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE16P DIP 90° OPEN END GREEN　
13913,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE17P DIP 90° OPEN END GREEN　
13914,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE18P DIP 90° OPEN END GREEN　
13915,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE19P DIP 90° OPEN END GREEN　
13916,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE20P DIP 90° OPEN END GREEN　
13917,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE21P DIP 90° OPEN END GREEN　
13918,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE22P DIP 90° OPEN END GREEN　
13919,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE23P DIP 90° OPEN END GREEN　
13920,1433,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP TYPE MALE24P DIP 90° OPEN END GREEN　
13944,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 02PIN GREEN INSULATOR　
13945,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 03PIN GREEN INSULATOR　
13946,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 04PIN GREEN INSULATOR　
13947,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 05PIN GREEN INSULATOR　
13948,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 06PIN GREEN INSULATOR　
13949,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 07PIN GREEN INSULATOR　
13950,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 08PIN GREEN INSULATOR　
13951,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 09PIN GREEN INSULATOR　
13952,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 10PIN GREEN INSULATOR　
13953,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 11PIN GREEN INSULATOR　
13954,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 12PIN GREEN INSULATOR　
13955,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 13PIN GREEN INSULATOR　
13956,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 14PIN GREEN　
13957,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 15PIN GREEN INSULATOR　
13958,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 16PIN GREEN INSULATOR　
13959,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 17PIN GREEN INSULATOR　
13960,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 18PIN GREEN INSULATOR　
13961,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 19PIN GREEN INSULATOR　
13962,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 20PIN GREEN INSULATOR　
13963,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 21PIN GREEN INSULATOR　
13964,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 22PIN GREEN INSULATOR　
13965,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 23PIN GREEN INSULATOR　
13966,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 24PIN GREEN INSULATOR　
21241,1434,7.62MM TERMINAL BLOCK PLUGGABLE RISING CLAMP/SCREW TYPE FEMALE 06P STRAIGHT H=26.0MM GREEN INSULATOR　
21034,1435,5.08 TERMINAL BLOCK SPRING CLAMP SCREWLESS TYPE02PIN  DIP 90° GREEN　
21035,1435,5.08 TERMINAL BLOCK SPRING CLAMP SCREWLESS TYPE05PIN  DIP 90° GREEN　
14338,1435,5.08 TERMINAL BLOCK SPRING CLAMP SCREWLESS TYPE04PIN  DIP 90° GREEN (BAG)　
20985,1436,8.25MM TERMINAL BLOCK BARRIER TYPEDIP 180° SINGLE  BLACK INSULATOR SIDE TYPE  05P 　
21320,1436,8.25MM TERMINAL BLOCK BARRIER TYPEDIP 180° SINGLE  02P DIP 180° SIDE TYPE BLACK INSULATOR　
21321,1436,8.25MM TERMINAL BLOCK BARRIER TYPEDIP 180° SINGLE  BLACK INSULATOR 02P (1BAG=250PCS)　
21451,1436,8.25MM TERMINAL BLOCK BARRIER TYPEDIP 180° SINGLE  06P DIP 180° SIDE TYPE BLACK INSULATOR　
21823,1437,3.5 TERMINAL BLOCK PLUGGABLE WIRE PROTECTOR TYPE04P BLUE INSULATOR (BAG)　
21824,1437,3.5 TERMINAL BLOCK PLUGGABLE WIRE PROTECTOR TYPE06P BLUE INSULATOR (BAG)　
21825,1437,3.5 TERMINAL BLOCK PLUGGABLE WIRE PROTECTOR TYPEMALE 04P DIP 180° BLACK (BAG)　
21826,1437,3.5 TERMINAL BLOCK PLUGGABLE WIRE PROTECTOR TYPEMALE 06P DIP 180° BLACK (BAG)　
20338,1440,5.0 TERMINAL BLOCK SPRING CLAMP SCREWLESS TYPE05P TOP ENTRY/SIDE ENTRY TYPE WITHOUT LATCH GRAY INSULATOR　
18150,1440,5.0 TERMINAL BLOCK SPRING CLAMP SCREWLESS TYPE05P DIP 90° GREEN INSULATOR　
12309,1440,5.0 TERMINAL BLOCK SPRING CLAMP SCREWLESS TYPE04P TOP ENTRY/SIDE ENTRY TYPE WITHOUT LATCH GRAY INSULATOR　
13519,1442,3.5 TERMINAL BLOCK SCREWLESS TYPE03P CABLE OUTLET 45° GRAY　
13520,1442,3.5 TERMINAL BLOCK SCREWLESS TYPE04P CABLE OUTLET 45° GRAY (BAG)　
13521,1442,3.5 TERMINAL BLOCK SCREWLESS TYPE07P CABLE OUTLET 45° GRAY　
19459,1442,3.5 TERMINAL BLOCK SCREWLESS TYPE05P CABLE OUTLET 45° GRAY　
11230,1442,3.5 TERMINAL BLOCK SCREWLESS TYPE06P CABLE OUTLET 45° GRAY(STANDARD LAYOUT)　
00588,1442,3.5 TERMINAL BLOCK SCREWLESS TYPE02P CABLE OUTLET 45° GRAY　
21896,1442,3.5 TERMINAL BLOCK SCREWLESS TYPE06P CABLE OUTLET 45° GRAY(REVERSE LAYOUT)　
19696,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°02P H=8.5MM GREEN　
19697,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°03P H=8.5MM GREEN　
19698,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°04P H=8.5MM GREEN　
19699,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°05P H=8.5MM GREEN　
19700,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°06P H=8.5MM GREEN　
19701,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°07P H=8.5MM GREEN　
19702,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°08P H=8.5MM GREEN　
19703,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°09P H=8.5MM GREEN　
19704,1443,3.5 TERMINAL BLOCK RISING CLAMP TYPE DIP 180°10P H=8.5MM GREEN　
